"index","age_permi","age_veh","genre","stat_matri","categ_socio","usage_veh","age_conduct","type_veh","bonus_malus","mont_recl","garage","source_energ","valeur_veh"
23485,369,8,"Homme","Autre","CSP50","perso",63,"sedan",50,168.135951661631,NA,"regular",21909.2662763681
33019,470,4,"Homme","Autre","CSP50","perso + travail",63,"sedan",50,929.932024169184,NA,"diesel",35764.7273632471
20020,680,2,"Homme","Autre","CSP50","professionnel",76,"sedan",50,6786.70694864048,NA,"regular",27062.7661927632
22222,691,4,"Homme","Autre","CSP60","professionnel",77,"sedan",50,456.064350453172,NA,"regular",26792.2677276171
37819,451,6,"Homme","Autre","CSP50","professionnel",55,"van",50,1562.35649546828,"garage communautaire","diesel",29016.766064559
11037,277,2,"Homme","Seul","CSP1","perso + travail",43,"sedan",50,292.016918429003,NA,"regular",14365.9288001007
65601,176,7,"Homme","Autre","CSP50","perso + travail",33,"station wagon",50,1418.61027190332,NA,"diesel",28979.2500430315
59655,499,5,"Homme","Autre","CSP50","professionnel",59,"sedan",50,655.647734138973,NA,"regular",45872.9678865435
19112,599,5,"Femme","Autre","CSP50","perso",78,"sedan",77,432.829305135952,NA,"regular",22039.0629666994
22494,128,2,"femme","Autre","CSP60","professionnel",29,"sedan",60,359.754380664653,"aucun","diesel",25226.5497955199
69407,471,6,"Homme","Autre","CSP50","professionnel",58,"sedan",50,991.130211480362,NA,"regular",57472.3043023406
26726,97,4,"Femme","Autre","CSP50","perso + travail",26,"sedan",125,4326.52567975831,NA,"diesel",21695.4891477157
21648,450,2,"Femme","Autre","CSP60","perso",65,"sedan",62,2111.04290030211,NA,"regular",2482.03606408571
64257,267,6,"Femme","Autre","CSP46","professionnel",44,"minivan",50,1418.61027190332,NA,"regular",29638.1073246712
104534,629,8,"Homme","Autre","CSP50","perso",70,"sedan",50,1792.32688821752,"garage prive","regular",60155.1235376423
56355,180,4,"Femme","Seul","CSP50","perso + travail",33,"sedan",56,2764.16918429003,NA,"regular",11234.4180880787
4589,463,1,"Homme","Autre","CSP50","professionnel",61,"sedan",80,4326.52567975831,"garage communautaire","regular",46500.2445907403
61267,543,7,"Homme","Autre","CSP50","perso",66,"sedan",50,1093.41389728097,NA,"regular",28703.5017362874
89605,129,8,"Femme","Seul","CSP50","perso + travail",31,"sedan",57,2854.6586102719,NA,"regular",5561.270219741
106402,304,2,"Homme","Autre","CSP50","perso + travail",44,"sedan",50,2061.42688821752,NA,"regular",19570.1952643545
68765,443,2,"Femme","Autre","CSP55","voyagement professionel",59,"sedan",72,195.824773413897,NA,"regular",26704.9333225181
84491,236,4,"Homme","Seul","CSP50","perso + travail",40,"vehicule utilitaire sport",100,119.780664652568,NA,"regular",40537.2245923578
49225,68,4,"Femme","Seul","CSP60","perso + travail",24,"cabriolet",76,4332.92356495468,NA,"regular",13683.4356773015
78709,73,4,"Femme","Seul","CSP26","perso + travail",24,"cabriolet",95,1265.47341389728,NA,"regular",13696.2091333698
67191,522,7,"Femme","Autre","CSP55","perso + travail",62,"sedan",50,55699.8235649547,NA,"regular",21570.5352592243
695,230,1,"Homme","Autre","CSP55","professionnel",38,"van",95,73.2516616314199,"aucun","diesel",29495.1104502886
26454,97,7,"Femme","Seul","CSP60","perso + travail",27,"sedan",147,1.17824773413897,NA,"regular",13398.4214944817
55080,520,1,"Homme","Autre","CSP50","perso",61,"sedan",50,659.382779456193,"garage communautaire","regular",19138.8854359255
25179,219,7,"Homme","Autre","CSP50","perso + travail",50,"station wagon",70,1210.5081570997,NA,"diesel",21397.2206042998
94749,446,6,"Homme","Autre","CSP48","perso",59,"sedan",132,2805.40785498489,NA,"diesel",23945.7988966256
20703,336,6,"Femme","Autre","CSP50","professionnel",61,"sedan",50,2860.97401812689,NA,"regular",32536.3835288063
14529,271,7,"Homme","Autre","CSP66","perso + travail",40,"coupe",112,8449.27341389728,NA,"regular",58620.9125283242
77109,354,6,"Homme","Autre","CSP50","perso + travail",49,"sedan",50,889.223564954683,NA,"regular",49204.8540740439
22624,362,7,"Homme","Autre","CSP46","perso + travail",50,"sedan",50,712.698489425982,"garage prive","regular",48473.180223224
61629,66,4,"Homme","Autre","CSP50","perso + travail",23,"sedan",76,69.3163141993958,NA,"diesel",19294.3066409303
52653,274,4,"Homme","Autre","CSP48","professionnel",42,"sedan",95,251.791540785498,"aucun","diesel",32513.1736812825
115547,109,9,"Homme","Seul","CSP66","perso + travail",27,"sedan",72,404.904833836858,NA,"diesel",16887.5443565359
579,154,4,"Femme","Seul","CSP50","perso + travail",31,"sedan",132,191.088217522659,NA,"diesel",29676.7588701402
28876,270,4,"Femme","Autre","CSP50","professionnel",41,"station wagon",50,519.3833836858,NA,"regular",46156.789727787
100857,212,7,"Homme","Seul","CSP60","perso + travail",37,"sedan",51,117.860120845921,NA,"regular",21341.9227830032
77767,392,6,"Femme","Autre","CSP50","perso + travail",52,"sedan",50,89.5350453172205,NA,"regular",13402.373079673
52710,434,7,"Homme","Autre","CSP50","perso + travail",54,"sedan",76,2184.47129909366,NA,"regular",25346.8563271163
104620,71,1,"Homme","Seul","CSP50","perso + travail",24,"sedan",76,1112.96102719033,NA,"regular",16074.4794498197
15796,488,9,"Homme","Autre","CSP50","professionnel",62,"van",81,4326.52567975831,NA,"diesel",20657.9257299914
24307,311,7,"Femme","Autre","CSP37","perso",48,"sedan",50,102.59003021148,NA,"diesel",35180.4096992846
104577,461,5,"Homme","Autre","CSP60","professionnel",62,"autre minivan",55,71.9084592145015,"aucun","diesel",38279.0655175725
2607,460,5,"Homme","Autre","CSP1","perso",73,"sedan",58,5013.44410876133,"aucun","regular",11228.1510321261
123734,493,10,"Homme","Autre","CSP50","perso + travail",62,"sedan",50,398.836858006042,NA,"regular",19383.0344191498
24080,292,5,"Homme","Autre","CSP1","professionnel",44,"minivan",50,2926.41389728097,NA,"diesel",33514.7115607369
137300,177,5,"Femme","Seul","CSP50","professionnel",36,"sedan",100,305.448942598187,NA,"diesel",22321.5028005558
131787,123,7,"Homme","Seul","CSP66","perso + travail",29,"sedan",95,2668.2833836858,"aucun","regular",12409.1684457067
107443,635,4,"Homme","Autre","CSP50","perso",81,"sedan",50,972.79667673716,NA,"regular",27422.8588812037
78546,415,5,"Homme","Autre","CSP50","perso",56,"sedan",72,5968.35498489426,"aucun","diesel",20011.0890290606
26894,103,8,"Homme","Seul","CSP50","professionnel",31,"sedan",85,170.374622356495,NA,"regular",21298.2429744471
19606,425,2,"Homme","Autre","CSP26","professionnel",68,"autre minivan",50,1385.40725075529,NA,"diesel",30200.984431363
28045,496,7,"Homme","Autre","CSP50","professionnel",60,"coupe",55,508.072205438066,NA,"regular",52669.1600718072
61046,534,7,"Homme","Autre","CSP50","perso",68,"sedan",50,295.610574018127,NA,"regular",33519.6383961332
3850,238,4,"Homme","Autre","CSP46","professionnel",39,"van",62,1562.35649546828,NA,"diesel",29918.6410982887
78843,424,1,"Femme","Seul","CSP50","professionnel",68,"sedan",67,11489.7652567976,NA,"regular",20148.5796379232
50596,510,1,"Homme","Autre","CSP50","professionnel",65,"sedan",50,2028.2003021148,NA,"regular",43082.3245337679
6783,375,1,"femme","Autre","CSP66","professionnel",60,"vehicule utilitaire sport",50,2764.16918429003,"garage prive","regular",52170.7913175938
15678,173,4,"Homme","Seul","CSP60","professionnel",33,"sedan",80,587.20332326284,NA,"regular",21398.8630501847
3870,331,1,"Homme","Autre","CSP55","perso + travail",48,"minivan",50,102.59003021148,NA,"regular",33066.5699621719
779,149,4,"Homme","Seul","CSP50","perso + travail",31,"cabriolet",95,3883.69305135952,NA,"regular",28052.2608546373
19036,101,5,"Homme","Autre","CSP60","perso + travail",28,"sedan",80,3239.59214501511,NA,"diesel",30536.0721516602
37929,206,1,"Homme","Autre","CSP50","professionnel",36,"vehicule utilitaire sport",78,26238.8936555891,NA,"diesel",37944.1205719891
92940,563,6,"Homme","Autre","CSP50","perso",67,"sedan",50,2196.47764350453,NA,"diesel",39597.743694281
42916,394,6,"Homme","Seul","CSP50","perso + travail",51,"sedan",50,3338.10543806647,"aucun","regular",18979.7284629639
47146,323,5,"Homme","Autre","CSP60","perso + travail",45,"coupe",50,136.040483383686,NA,"regular",7805.33233325116
84749,314,1,"Femme","Seul","CSP50","perso + travail",49,"sedan",50,1399.45196374622,NA,"regular",13834.9767263936
4190,114,2,"Femme","Autre","CSP40","perso + travail",27,"sedan",62,1646.75438066465,NA,"diesel",24041.3126863824
88755,308,7,"Homme","Autre","CSP60","professionnel",54,"van",50,265.730211480362,NA,"diesel",20921.8027996201
86693,309,7,"Femme","Autre","CSP1","professionnel",49,"minivan",80,8274.25649546828,"aucun","diesel",38935.8049081605
11941,232,7,"Femme","Autre","CSP50","professionnel",40,"sedan",55,2667.49395770393,NA,"regular",30362.2684267809
15107,95,6,"femme","Autre","CSP60","perso + travail",28,"sedan",76,337.049546827794,NA,"regular",13467.9073448824
80152,407,2,"femme","Autre","CSP50","professionnel",53,"van",50,2837.22054380665,NA,"diesel",27290.0633436197
20912,162,7,"Homme","Seul","CSP50","perso + travail",37,"sedan",76,2106.483081571,"aucun","regular",10880.9520114205
1798,156,1,"Femme","Autre","CSP50","perso + travail",31,"cabriolet",54,98.6429003021148,NA,"regular",34016.8072338411
20747,549,6,"Femme","Autre","CSP50","professionnel",65,"vehicule utilitaire sport",50,1562.35649546828,NA,"diesel",38027.0573738573
37257,143,4,"Homme","Autre","CSP1","perso",38,"vehicule utilitaire sport",80,32066.5069486405,NA,"diesel",37917.60453424
75404,114,7,"Femme","Autre","CSP50","perso",29,"sedan",80,1562.35649546828,NA,"regular",30079.4492393318
9064,481,7,"Homme","Autre","CSP50","perso",66,"sedan",50,1733.62658610272,"aucun","regular",13377.2465833279
105522,437,1,"Femme","Autre","CSP50","professionnel",56,"minivan",50,857.882175226586,NA,"diesel",24484.4988870443
122613,374,7,"Femme","Autre","CSP60","perso",51,"sedan",78,1418.61027190332,NA,"diesel",15472.7287221211
13222,113,7,"Femme","Seul","CSP48","perso + travail",28,"sedan",76,229.039577039275,NA,"regular",8964.1638290868
84540,310,6,"Homme","Autre","CSP50","perso + travail",44,"sedan",50,215.242296072508,NA,"regular",35331.9540805814
13890,447,5,"Homme","Autre","CSP6","perso + travail",56,"sedan",50,649.450151057402,NA,"regular",20626.9500426589
10977,451,1,"Homme","Autre","CSP48","perso + travail",56,"sedan",50,14590.0531722054,NA,"regular",26012.7205288358
3256,299,4,"Homme","Seul","CSP50","perso + travail",47,"sedan",52,81.2990936555891,NA,"regular",44031.9444479593
4700,218,7,"Femme","Seul","CSP50","perso",46,"sedan",85,204.92084592145,NA,"regular",9439.1436039626
42618,263,1,"Homme","Autre","CSP50","professionnel",40,"autre minivan",72,4241.6918429003,NA,"regular",41371.7015767676
25928,452,6,"Femme","Autre","CSP60","professionnel",56,"sedan",50,941.573111782477,NA,"regular",18795.9421060951
91990,151,7,"Femme","Seul","CSP55","perso + travail",30,"sedan",64,1011.78489425982,NA,"regular",19961.0110314369
73334,524,1,"Homme","Autre","CSP50","voyagement professionel",61,"sedan",50,306.214803625378,NA,"regular",27014.1300670336
98429,122,7,"Femme","Seul","CSP50","professionnel",29,"sedan",118,95.9918429003021,NA,"regular",13811.356871601
102960,268,1,"Homme","Autre","CSP50","professionnel",41,"minivan",60,732.222054380665,"aucun","regular",31550.6614878962
1673,588,6,"Homme","Seul","CSP50","perso",71,"station wagon",50,105.523867069486,NA,"regular",29983.4010118454
51943,105,9,"Homme","Autre","CSP55","perso + travail",27,"sedan",90,2466.17854984894,NA,"diesel",20235.477575087
105165,64,4,"Femme","Seul","CSP50","perso + travail",25,"sedan",95,8211.43232628399,NA,"diesel",18933.0408241559
17907,403,5,"Homme","Autre","CSP50","voyagement professionel",52,"sedan",55,215.34833836858,"aucun","regular",33844.8133858429
154,357,7,"Femme","Autre","CSP60","perso",49,"sedan",118,133.10664652568,NA,"regular",25157.3544596036
56268,167,6,"Femme","Autre","CSP55","perso + travail",34,"sedan",80,6262.89335347432,NA,"regular",27432.8659660496
19926,83,7,"Homme","Seul","CSP60","perso + travail",25,"sedan",76,3207.66163141994,NA,"regular",9851.82447659552
106876,252,6,"Homme","Seul","CSP60","perso + travail",39,"sedan",50,152.488821752266,NA,"regular",14848.3131770993
145197,302,6,"Homme","Autre","CSP42","professionnel",43,"minivan",50,1418.61027190332,NA,"regular",35323.6608940115
23110,492,6,"Femme","Autre","CSP46","perso",75,"sedan",112,361.121148036254,NA,"regular",16133.2296947632
23130,318,4,"Femme","Autre","CSP50","professionnel",44,"sedan",50,844.308761329305,NA,"regular",12149.2969615843
85326,350,2,"Femme","Autre","CSP50","voyagement professionel",50,"coupe",51,724.716616314199,NA,"regular",39851.6707790633
19757,218,2,"Homme","Seul","CSP50","perso + travail",36,"sedan",59,102.59003021148,"aucun","diesel",21252.3180833245
35789,299,1,"Homme","Seul","CSP46","perso + travail",50,"sedan",50,2739.42598187311,"garage communautaire","diesel",29362.2013936459
79199,503,6,"Femme","Autre","CSP50","perso",67,"sedan",54,4297.9413897281,NA,"regular",19644.9545441585
96835,55,4,"Femme","Autre","CSP50","professionnel",24,"sedan",80,97.5471299093656,NA,"diesel",18487.8509277479
17600,81,8,"Homme","Seul","CSP50","perso",24,"sedan",76,182.45166163142,"aucun","regular",29724.6767009594
49244,237,2,"Femme","Seul","CSP50","perso + travail",39,"sedan",72,1093.41389728097,NA,"regular",14282.6509396726
59485,245,2,"Femme","Seul","CSP37","perso + travail",39,"sedan",68,481.514501510574,NA,"regular",14950.7448757105
14919,247,4,"Femme","Autre","CSP50","perso + travail",38,"sedan",90,1418.61027190332,NA,"regular",47209.0151978679
2906,612,2,"Homme","Autre","CSP50","perso",69,"sedan",50,1442.92930513595,NA,"diesel",32728.369454237
8765,642,7,"Femme","Seul","CSP50","perso",73,"sedan",50,222.512084592145,"aucun","regular",19021.6801862419
82843,430,2,"Homme","Autre","CSP55","professionnel",57,"sedan",61,2209.48549848943,NA,"regular",40897.5431208477
102440,594,6,"Femme","Autre","CSP50","perso",68,"sedan",50,906.57915407855,NA,"regular",24180.5137810636
129580,665,7,"Femme","Autre","CSP50","perso",84,"sedan",76,3819.64350453172,NA,"regular",17541.7464535848
38883,536,6,"Femme","Autre","CSP50","perso",64,"sedan",50,292.240785498489,NA,"regular",15762.5871134951
26214,100,2,"Femme","Autre","CSP42","perso + travail",27,"sedan",80,1418.61027190332,NA,"regular",16299.4469531168
50185,430,5,"Homme","Autre","CSP6","perso",73,"sedan",50,673.274320241692,NA,"regular",42825.2530139779
58657,504,8,"Homme","Autre","CSP50","perso + travail",60,"sedan",70,2112.12688821752,NA,"regular",40870.8703338621
101946,342,5,"Homme","Autre","CSP50","professionnel",47,"autre minivan",50,2445.42960725076,NA,"regular",29706.6826504914
51242,439,10,"Homme","Autre","CSP50","perso + travail",55,"minivan",50,20157.0380664653,NA,"regular",34200.1200851351
98077,244,2,"Homme","Autre","CSP50","professionnel",39,"bus",80,179.541389728097,NA,"diesel",31459.6432688615
48686,284,6,"Homme","Autre","CSP50","professionnel",43,"sedan",50,154.409365558912,NA,"regular",29922.5131447845
101790,249,1,"Homme","Autre","CSP1","professionnel",43,"vehicule utilitaire sport",80,2709.96978851964,NA,"diesel",43714.9865932193
85319,127,7,"Homme","Autre","CSP50","professionnel",29,"station wagon",76,1402.33867069486,NA,"diesel",32334.0637078732
17581,243,6,"Homme","Autre","CSP50","professionnel",50,"sedan",80,1562.35649546828,NA,"regular",18824.871017628
36902,568,6,"Homme","Autre","CSP50","professionnel",65,"sedan",58,1691.51601208459,NA,"regular",22642.6271451403
7522,355,7,"Homme","Autre","CSP60","voyagement professionel",47,"van",61,397.693957703927,NA,"diesel",26006.4855276923
18494,448,4,"Homme","Autre","CSP50","perso + travail",58,"autre minivan",50,201.515709969789,NA,"diesel",40016.3101958182
98044,216,5,"Femme","Seul","CSP50","perso + travail",43,"sedan",60,508.543504531722,NA,"diesel",30642.4243532348
46148,158,2,"Homme","Autre","CSP50","perso + travail",31,"station wagon",85,1418.61027190332,"aucun","regular",21971.7777029923
102946,219,6,"Femme","Seul","CSP50","perso",36,"minivan",60,3799.46012084592,"aucun","diesel",27954.803681233
51503,230,7,"Femme","Autre","CSP50","perso",37,"minivan",57,2163.26283987915,NA,"diesel",28290.8021866569
82690,285,6,"Femme","Autre","CSP50","professionnel",58,"sedan",50,7840.31963746223,NA,"regular",11023.8742395915
10216,321,2,"Homme","Autre","CSP50","professionnel",46,"sedan",50,244.663141993958,NA,"diesel",37216.5069602198
93760,421,1,"Homme","Autre","CSP50","professionnel",58,"bus",66,1093.41389728097,"aucun","regular",30817.818976716
51784,75,6,"Femme","Seul","CSP50","perso + travail",25,"sedan",80,382.03504531722,"aucun","regular",15937.7893200922
23496,496,5,"Femme","Autre","CSP50","perso + travail",61,"sedan",50,497.738972809668,"aucun","regular",16381.72255484
76419,498,1,"Homme","Autre","CSP50","professionnel",59,"sedan",58,762.679758308157,NA,"diesel",40916.0460059785
59445,228,2,"Homme","Autre","CSP66","professionnel",37,"autre minivan",50,562.896072507553,NA,"diesel",40058.0498982802
97936,254,1,"Homme","Autre","CSP60","professionnel",46,"vehicule utilitaire sport",95,792.984290030211,"garage communautaire","diesel",49154.2505806625
12121,469,6,"Homme","Autre","CSP55","professionnel",58,"sedan",95,7050.8583081571,NA,"diesel",30201.0426421724
4037,169,1,"Homme","Seul","CSP50","professionnel",32,"station wagon",52,3189.8583081571,"garage prive","diesel",46235.8603847237
119690,393,1,"Femme","Seul","CSP50","professionnel",51,"sedan",57,353.474320241692,NA,"regular",30391.359708546
18207,501,11,"Femme","Autre","CSP50","perso",68,"sedan",50,284.487915407855,NA,"regular",19293.3530729098
20538,337,6,"Homme","Autre","CSP50","perso + travail",46,"station wagon",51,102.59003021148,NA,"diesel",40796.4514244963
25491,390,5,"Homme","Autre","CSP60","perso + travail",51,"sedan",50,13069.936858006,NA,"regular",18009.5206984177
2937,487,5,"Homme","Autre","CSP50","perso + travail",58,"autre minivan",50,2725.62870090634,"garage communautaire","diesel",29739.5895538842
4039,488,5,"Homme","Autre","CSP50","perso + travail",58,"autre minivan",50,4241.6918429003,NA,"diesel",30042.6803756801
